protocol	opcode	direction	usage	source_file	source_line	source_context	audit_note	phase_hint	inventory_origin
Unknown	lor	Discarded	descartado	Jondo.Unity.Server/TransitionPayloads.cs	45	new byte[] { 0x1A, 0x22, 0x0A, 0x20, 0x0A, 0x13, 0x74, 0x79, 0x70, 0x65, 0x2E, 0x61, 0x6E, 0x6B, 0x61, 0x6D, 0x61, 0x2E, 0x63, 0x6F, 0x6D, 0x2F, 0x6C, 0x6F, 0x72, 0x12, 0x09, 0x08, 0x78, 0x10, 0xAF, 0	DESCARTADO: array de TransitionPayloads que no referencia nadie	Unclassified	audited-inventory
Unknown	lor	S2C/push	push	Jondo.Unity.Server/Handlers/CharacterSelectionHandler.cs	120	"byte[] frame557 = NetworkEnvelope.ConvertHexStringToByteArray(""19-1A-17-0A-15-0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63-6F-6D-2F-6B-6F-66-24-1A-22-0A-20-0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63"	opcode escondido en cadena hex; la trama se escribe en el socket	Character/world entry	audited-inventory
Unknown	lor	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4743	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/lor"", lorRp.ToByteArray()));"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Unknown	lor	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4767	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/lor"", lorRp.ToByteArray()));"	Current-source literal scan; semantic verification still required.	Fight	current-source
Unknown	lor	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	632	"list[i] = NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/lor"", ms.ToArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Unclassified	audited-inventory
Unknown	lor	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	633	"list[i] = NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/lor"", ms.ToArray());"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	lou	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	lou	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	292	"case ""lou"": return (""World Loading"", ""Connection"", ""ServerAccessStatus (Server accessibility status)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	lou	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	40	"public static byte[] BuildLouMessage() => BuildSingleVarIntMessage(""type.ankama.com/lou"", 312);"	TransitionPacketsBuilder.BuildSingleVarIntMessage(uri, n)	Unclassified	audited-inventory
Game	loy	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	74	"Register(""loy"", loy.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	loy	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	276	"case ""loy"": return (""World Loading"", ""Sync"", ""WorldLoadAck (Client ack of a successful map load)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	loy	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	610	"else if (payloadStr.Contains(""type.ankama.com/loy""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	lpe	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	lpe	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	320	"case ""lpe"": return (""World Loading"", ""Sync"", ""SecondaryReadyConfirm (Ack that the secondary threads are ready)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	lpe	Discarded	descartado	Jondo.Unity.Server/TransitionPayloads.cs	61	public static readonly byte[] lpe = new byte[] {	DESCARTADO: array de TransitionPayloads que no referencia nadie	Unclassified	audited-inventory
Game	lpe	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	587	"return NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/lpe"", ms.ToArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Unclassified	audited-inventory
Game	lpj	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	75	"Register(""lpj"", lpj.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	lpj	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	319	"case ""lpj"": return (""World Loading"", ""Sync"", ""SecondaryReadySignal (Signal that the secondary threads are ready)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	lpj	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	668	"else if (payloadStr.Contains(""type.ankama.com/lpj""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	lqc	Discarded	descartado	Jondo.Unity.Server/Network/GameNodeProxy.cs	376	"if (await SendMapBlockOnceAsync(stream, hasSentMapBlock, ""lqc"")) hasSentMapBlock = true;"	"FALSO POSITIVO: 3er arg 'reason' de SendMapBlockOnceAsync, solo se imprime en consola (el otro sitio pasa ""primer kqo"")"	Unclassified	audited-inventory
Game	lqc	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	364	"else if (payloadStr.Contains(""type.ankama.com/lqc""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	lqn	S2C/push	push	Jondo.Unity.Server/Handlers/NpcHandler.cs	203	"ConnectionProtocol.Push(""lqn"", ConnectionProtocol.BuildSystemMessage("	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	lqn	S2C/push	push	Jondo.Unity.Server/Handlers/NpcHandler.cs	285	"ConnectionProtocol.Push(""lqn"", ConnectionProtocol.BuildSystemMessage("	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	lqu	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	25	"public const string MapChangeRequest = ""lqu"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	lqu	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	170	"if (payloadStr.Contains(""type.ankama.com/lqu"") || payloadStr.Contains(""type.ankama.com/hoy"") || payloadStr.Contains(""type.ankama.com/hmt"") || payloadStr.Contains(""type.ankama.com/knx""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	lqu	S2C/push	push	Jondo.Unity.Server/Network/ConnectionProtocol.cs	1510	"=> Push(""lqu"", Pb.New()"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Game	lqu	S2C/push	push	Jondo.Unity.Server/Network/ConnectionProtocol.cs	195	"Push(""lqu"", Pb.New()"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Game	lry	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	lry	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	267	"case ""lry"": return (""World Loading"", ""Interfaces"", ""QuestListMessage (Active quest list and journal)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	lsy	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	76	"Register(""lsy"", lsy.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	lsy	S2C/push	push	Jondo.Unity.Server/Handlers/MapLoadHandler.cs	88	"byte[] lsyPacket = NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/lsy"", lsyPayload);"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	World/map	audited-inventory
Game	ltk	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	ltk	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	300	"case ""ltk"": return (""World Loading"", ""Interfaces"", ""TitleListMessage (Available honorific titles)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	ltk	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	449	"return NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/ltk"", ms.ToArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Unclassified	audited-inventory
Game	luq	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	77	"Register(""luq"", luq.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	luq	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	luq	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	306	"case ""luq"": return (""World Loading"", ""Interfaces"", ""JobCrafterDirectorySettings (Job directory visibility settings)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	luq	S2C/push	push	Jondo.Unity.Server/Handlers/InventoryHandler.cs	235	"return NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/luq"", ms.ToArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Personal data	audited-inventory
Game	luq	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	565	"return NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/luq"", ms.ToArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Unclassified	audited-inventory
Game	luy	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	78	"Register(""luy"", luy.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	luy	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	luy	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	303	"case ""luy"": return (""World Loading"", ""Inventory"", ""JobDescriptionMessage (List of learned jobs)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	luy	S2C/push	push	Jondo.Unity.Server/Handlers/InventoryHandler.cs	69	"byte[] luyPacket = NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/luy"", Array.Empty<byte>());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Personal data	audited-inventory
Game	luy	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	21	"public static byte[] BuildLuyMessage() => BuildEmptyMessage(""type.ankama.com/luy"");"	TransitionPacketsBuilder.BuildEmptyMessage(uri)	Unclassified	audited-inventory
Game	lva	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	26	"public const string MapChangeFinish = ""lva"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	lva	Discarded	descartado	Jondo.Unity.Server/Network/ConnectionProtocolSelfTest.cs	391	0a170a150a13747970652e616e6b616d612e636f6d2f6c7661;	DESCARTADO: trama de referencia del autotest, no viaja	Connection	audited-inventory
Game	lva	S2C/push	push	Jondo.Unity.Server/Network/ConnectionProtocol.cs	635	"public static byte[] BuildActorsComplete() => Push(""lva"");"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Unknown	lvk	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Unknown	lvk	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	301	"case ""lvk"": return (""World Loading"", ""Interfaces"", ""OrnamentListMessage (Available graphical ornaments)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Unknown	lvk	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	20	"public static byte[] BuildLvkMessage() => BuildEmptyMessage(""type.ankama.com/lvk"");"	TransitionPacketsBuilder.BuildEmptyMessage(uri)	Unclassified	audited-inventory
Unknown	lvk	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	21	"public static byte[] BuildLvkMessage() => BuildEmptyMessage(""type.ankama.com/lvk"");"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	lwb	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	lwb	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	302	"case ""lwb"": return (""World Loading"", ""Character"", ""EmoteListMessage (Unlocked emoticons)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	lwb	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	526	"return NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/lwb"", ms.ToArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Unclassified	audited-inventory
Game	lwm	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	531	"else if (payloadStr.Contains(""type.ankama.com/lwm""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	lwm	C2S/read	read	Jondo.Unity.Server/Handlers/WardrobeHandler.cs	69	"byte[]? lwm = ConnectionProtocol.ReadPayload(frame, ""lwm"");"	"ConnectionProtocol.ReadPayload(frame, ""xxx"")"	Unclassified	audited-inventory
Game	lwx	S2C/answer	answer	Jondo.Unity.Server/Handlers/AppearanceHandler.cs	177	"ConnectionProtocol.Answer(""lwx"", Pb.New().Var(1, 1).Build(),"	"ConnectionProtocol.Answer(""xxx"", ...)"	Unclassified	audited-inventory
Game	lwz	S2C/answer	answer	Jondo.Unity.Server/Handlers/AppearanceHandler.cs	84	"ConnectionProtocol.Answer(""lwz"", Pb.New().Var(1, 1).Var(3, slot).Build(),"	"ConnectionProtocol.Answer(""xxx"", ...)"	Unclassified	audited-inventory
Game	lxa	S2C/answer	answer	Jondo.Unity.Server/Handlers/WardrobeHandler.cs	60	"ConnectionProtocol.Answer(""lxa"", Pb.New().Var(2, 1).Build(),"	"ConnectionProtocol.Answer(""xxx"", ...)"	Unclassified	audited-inventory
Game	lxc	S2C/push	push	Jondo.Unity.Server/Handlers/AppearanceHandler.cs	193	"ConnectionProtocol.Push(""lxc"", ConnectionProtocol.BuildLookChanged(character)));"	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	lxc	S2C/push	push	Jondo.Unity.Server/Handlers/CommandHandler.cs	506	"ConnectionProtocol.Push(""lxc"", ConnectionProtocol.BuildLookChanged(character)));"	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	lxc	S2C/push	push	Jondo.Unity.Server/Handlers/EquipmentHandler.cs	106	"ConnectionProtocol.Push(""lxc"", ConnectionProtocol.BuildLookChanged(character)));"	"ConnectionProtocol.Push(""xxx"", ...)"	Personal data	audited-inventory
Game	lxc	S2C/push	push	Jondo.Unity.Server/Handlers/WardrobeHandler.cs	130	"ConnectionProtocol.Push(""lxc"", ConnectionProtocol.BuildLookChanged(character)));"	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	lxd	Discarded	descartado	Jondo.Unity.Protocol/TypeRegistry.cs	79	"Register(""lxd"", lxd.Descriptor);"	DESCARTADO: TypeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	lxd	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
Game	lxd	Discarded	descartado	Jondo.Unity.Server/Protocol/NetworkMessage.cs	329	"case ""lxd"": return (""In Game"", ""Map"", ""MapComplementaryInfo (Wrapper for interactives, cells and weather)"");"	DESCARTADO: tabla de etiquetas del log (GetPacketMetadata / isPing). Solo pinta texto en consola, no cambia el protocolo	Unclassified	audited-inventory
Game	lxd	S2C/push	push	Jondo.Unity.Server/Handlers/MapLoadHandler.cs	66	"byte[] lxdPacket = NetworkEnvelope.BuildGameNodePacket(""type.ankama.com/lxd"", emptyLxd.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	World/map	audited-inventory
Game	lxg	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	516	"else if (payloadStr.Contains(""type.ankama.com/lxg""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	lxg	C2S/read	read	Jondo.Unity.Server/Handlers/AppearanceHandler.cs	134	"byte[]? lxg = ConnectionProtocol.ReadPayload(frame, ""lxg"");"	"ConnectionProtocol.ReadPayload(frame, ""xxx"")"	Unclassified	audited-inventory
Unknown	lxi	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	830	"cleanPayload.Contains(""hmt"") || cleanPayload.Contains(""lxi"") || cleanPayload.Contains(""jqf"") ||"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	lxk	S2C/answer	answer	Jondo.Unity.Server/Handlers/AppearanceHandler.cs	155	"ConnectionProtocol.Answer(""lxk"", Pb.New().Var(1, 1).Build(),"	"ConnectionProtocol.Answer(""xxx"", ...)"	Unclassified	audited-inventory
Game	lxo	S2C/answer	answer	Jondo.Unity.Server/Handlers/AppearanceHandler.cs	54	"ConnectionProtocol.Answer(""lxo"","	"ConnectionProtocol.Answer(""xxx"", ...)"	Unclassified	audited-inventory
Game	lxs	Discarded	descartado	Jondo.Unity.Server/BasePayloads.cs	16	public static readonly byte[] WorldEnteringPackets = new byte[] {	DESCARTADO: opcode dentro de un array de BasePayloads; nadie referencia BasePayloads (codigo muerto)	Unclassified	audited-inventory
