protocol	opcode	schema_fingerprint	field_schema	client_owner_action	client_context	server_directions	server_references	server_status	evidence_grade	next_action
Game	kgp	f3e83d00dc49c5048c884135788962dd1e0a3d712f0028c0ff55d42450de748d	1:kgn fxkx; 2:repeated int64 fxky; 3:int32 fxkz; 4:repeated lng fxla; 5:int32 fxlb; 6:int32 fxlc	emz::kv | emz::zwq			0	shape-known	C	Locate client feature and capture a journey.
Game	kgq	a3de9dedb51d8c6cfe0e0d10797f19b9c4cd2c2d66b9af6881bec88856c0fee6	1:optional int32 fxlg	eaa::uos | emc::zot	eaa (toca a 8 mensajes): AuctionHouse, AuctionHouseTab, GrimoireTab, EncyclopediaTab, EstateAgencyTab		0	shape-known	C	Locate client feature and capture a journey.
Game	kgr	2b6be06c8af4d174816358cc78d7081935fc76a80f1f324af5d786322a2ed0fa	1:int64 fxll; 2:repeated int32 fxlm; 3:int64 fxln; 4:optional string fxlo; 5:int32 fxlq; 6:bool fxlr				0	shape-known	C	Locate client feature and capture a journey.
Game	kgt	8be021350bc413642704025e4334a472dd65480b7fcbfa029787588e105e2614	1:string fxlv; 2:kgr fxlw; 3:bool fxlx; 4:int64 fxly	emv::bjy | emv::lrv | emv::zvo			0	shape-known	C	Locate client feature and capture a journey.
Game	kgu	8133314d6cf1c8b48fe37c72f5301cab1f6b408a20d5c838e0bd5d01d8a4a2ac	1:int64 fxmc; 2:lbf fxmd; 3:int64 fxme	emc::cn | emc::ctc | emc::din | emc::kbs			0	shape-known	C	Locate client feature and capture a journey.
Game	kgv	bff03aa8f7c32b4113f458c7784539432f24696ac6f854294a153c2edaaf1b4f	1:int32 fxmi; 2:int32 fxmj; 3:int32 fxmk; 4:int32 fxml	emz::hfj | emz::zwp			0	shape-known	C	Locate client feature and capture a journey.
Game	kgw	7f8602e15ebe15139dc9646fe5c5f2335d7b5e495d6a03e30ac4ae89012db30c	1:int32 fxmp; 2:int32 fxmq; 3:int32 fxmr; 4:int64 fxms	emc::bwg | emc::oio | emc::zon			0	shape-known	C	Locate client feature and capture a journey.
Game	kgx	51cf70375786f9e774868e052ba1335259a55b269bbcf6b73e32092641bf10b9		emq::zsw			0	shape-known	C	Locate client feature and capture a journey.
Game	kgy	e333c75e985bca26135553c0bc0ffd9d9faf1f7ab29abe1044b637f05ab66754	1:int32 fxmz; 2:int32 fxna; 3:int32 fxnb	emq::mzd | emq::zsz			0	shape-known	C	Locate client feature and capture a journey.
Game	kgz	a8700ed86eec3a6d08636ae2d537914d65135690467463aa8c069efcb521067a	1:string fxnf	emr::nbr | emr::ztr			0	shape-known	C	Locate client feature and capture a journey.
Game	kha	4779628e579ac33e1f3ee7005760b3acf7e80bd3cbf74617b018bbd273a7de40	1:lbf fxnj	emr::dkj | emr::lze | emr::ztd			0	shape-known	C	Locate client feature and capture a journey.
Game	khd	84b6a1a1d3fda99b355d82f403f98e219c0833d72850d5329e7e6a8b2a314944	1:bool fxnn; 2:khb fxno; 3:lbe fxnp	emc::eea | emc::zpa | emr::ofh | emr::zta		S2C/push	2	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	khh	9d818ac7361bb521d3789d3de7b13beeb3ae943762eb9d8a908cb4a9b92a2c12	1:int64 fxnu; 2:repeated int32 fxnv; 3:int32 fxnw; 4:khf fxnx; 5:int32 fxny; 6:string fxnz; 7:int64 fxoa	ern::bbta | ern::exj | ern::guj | ern::lsc	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	khi	0d409be530451d9427d799800e3aa3fcbd2192b6bedee0387ebb2b874c18b246	1:int32 fxoe; 2:repeated string fxof	ern::bbsy | ern::ddy | ern::kdu | ern::nyc	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	khj	d399eb3d9ae90cb73593ccfad9b987bc6693865fcd24f4ba3264833e3beb7f4b	1:int32 fxoj; 2:optional int64 fxok	ern::bbsz | ern::gn | ern::hpp | ern::njp	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	khk	e7d20957b1ad41827a6d1ce7223042d27d6c64afa00cc49bfc4f0ab069ea8e9c	1:int32 fxop	ern::bbtc | ern::nof	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	khl	62b70251df0b1f3ffe6d78f13176dd7eaeac7ad21aec7db00e40b80ae984bf7b	1:int32 fxot; 2:bool fxou; 3:int32 fxov	Core.Services.Entities.RoleplayEntitiesService.RoleplayEntitiesService::xyw | Core.Services.Entities.RoleplayEntitiesService.RoleplayEntitiesService::xyv | erj::bbsn | erj::ff	Core.Services.Entities.RoleplayEntitiesService.RoleplayEntitiesService (toca a 3 mensajes): StaticAnim, AddObjectAsync, OnMonsterAngryAtPlayer, OnQuestMarkerLoaded, RemoveAggression, SetAggressiveMonstersOrientations		0	shape-known	C	Locate client feature and capture a journey.
Game	khm	ab55ba3d751e6a222f9a9cd9d716d44a1a17c401ac784d5b53c660c9db422fe0	1:int32 fxoz; 2:repeated int64 fxpa; 3:string fxpb	ern::bbtb | ern::kqt | ern::lpd | ern::mva	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	khn	3ea9734f207645dc3d5fd2f63ffc17f30f77ac8f354873a6f3dfa61e65f651ed	1:repeated int32 fxpf	ern::bbsx | ern::cjm | ern::dhj | ern::kos	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	khr	ca116d324e2db98bf8171b59732252c7448ed26ab196d1efbe80b46a64884a67	1:bool fxpk; 2:int64 fxpl; 3:int32 fxpm; 4:khp fxpn; 5:int64 fxpo	eqx::bbob | eqx::efw | eqx::hfo | eqx::itr			0	shape-known	C	Locate client feature and capture a journey.
Game	khu	b0690924b2bf3ec4f0d67524f89b9d0cdbfe11d75f3d3a4d918f309c17dcb171	1:repeated int64 fxps; 2:khs fxpt	eqx::bboi | eqx::fun | eqx::fwx | eqx::jpr			0	shape-known	C	Locate client feature and capture a journey.
Game	khv	c33d0362835e95a32ab533c649adc74742818b8901fa52d603d667fd8e9486b1	1:string fxpx	equ::bbnq			0	shape-known	C	Locate client feature and capture a journey.
Game	khw	7653682d11c21e7289f4ab52c2daabc9fb86bf32fe6bca826f679689711420e2	1:string fxqb	eqv::bbnv | eqv::hq | eqv::wm			0	shape-known	C	Locate client feature and capture a journey.
Game	khx	dc491bf85e1b69b4f5eed39f2545d775f87be26b9318867c9b5cf35fa1402749	1:bool fxqf; 2:int32 fxqg; 3:bool fxqh; 4:optional int64 fxqi; 5:bool fxqk; 6:int32 fxql	eqx::bbog | eqx::das | eqx::nzz			0	shape-known	C	Locate client feature and capture a journey.
Game	kia	daed45d5822e98cc80b373ff55b107505e430dcac2d2754b2a1d4d7bd42302c3	1:khy fxqp; 2:int32 fxqq; 3:int32 fxqr	eqx::bboh | eqx::ern | eqx::gul | eqx::hdt			0	shape-known	C	Locate client feature and capture a journey.
Game	kid	6d900ed20599150e274a1c7fcc8a4e0eb9db10edc0f10862a2efb6424838a45d	1:kic fxqw; 2:lba fxqx; 3:int32 fxqy; 4:int32 fxqz	di::dsr | di::jjy | di::mrl | di::mrs			0	shape-known	C	Locate client feature and capture a journey.
Game	kif	51ebcf52ac6104181cbf3b8122a2111e040bd0e2e1f2ef7392b7aa59f9bee323	1:repeated kid fxrd; 2:int64 fxre; 3:bool fxrf; 4:optional int32 fxrg	di::mrj | fgr+fgn::bepg | fgr+fgn::fws | fgr+fgn::jae	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kig	b29eb9d89b5ce92e0966b70bed83aa236d786cbabfe7cc2bf0a4ce491fa583b5	1:repeated bool fxrl; 2:int64 fxrm	fgr::beqh	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kih	50e4e10c45555dbfb252985823c95846c5cc1b4f229f5bbf0b20e64c06c9e455	1:optional int64 fxrq; 2:optional int32 fxrs; 3:string fxru; 4:repeated bool fxrv; 5:optional int32 fxrw				0	shape-known	C	Locate client feature and capture a journey.
Game	kij	e5e34f8dc1ddb529b8d4ee1685205339dea2be722f2a823ffbd21f1c05680104	1:kih fxsb	fgk::bent | fgk::cry | fgk::gdc | fgk::ida			0	shape-known	C	Locate client feature and capture a journey.
Game	kil	ac0a42404adac3e2278b150d91b05aa3ed484224dd9db888e3d6915682b28973	1:string fxsf; 2:repeated string fxsg; 3:string fxsh; 4:optional int32 fxsi				0	shape-known	C	Locate client feature and capture a journey.
Game	kim	d261314f706ff8fb737626c5adbae327adc283c15125a3d8a0aec480b4d50b8f	1:int32 fxsn; 2:int32 fxso; 3:string fxsp				0	shape-known	C	Locate client feature and capture a journey.
Game	kin	74f458c6c11c62b5a158f8885708d55592d21296c199a0a234d30537bf95fe2f	1:string fxst				0	shape-known	C	Locate client feature and capture a journey.
Game	kip	1a7350d5a2fa5f8bb6f3769d21b1c6b3bd45ec5f104fe2a19cad7b7fb7db30ad	1:kil fxsx; 2:kim fxsy; 3:kin fxsz	dj::mrn | dj::mro | fgr::bept	fgr (toca a 38 mensajes, y a éste sólo de refilón, a 1 salto): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kiq	81cea96aa47b196f4a176be69f0b07bcabb1c6a8da72c6308bdc21987ffb2a4b	1:repeated int64 fxte; 2:int32 fxtf; 3:repeated int64 fxtg; 4:optional int64 fxth; 5:int32 fxtj; 6:repeated int64 fxtk	dp::mrw | dp::mrx | fgr::bept	fgr (toca a 38 mensajes, y a éste sólo de refilón, a 2 saltos): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kis	ecae642009e43b54ff0c8ffc6a9f5eb8737999e8c60be45c7e63ce1da6e5395c	1:repeated kip fxto; 2:optional int64 fxtp; 3:repeated kiq fxtr; 4:int64 fxts	fgr::bept	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kiv	39d7da454f106e041822d8a429b9bef8ad902d54cc735dad20140a85b33fa399	1:optional int64 fxtw	fgr::bepu | fgr::jtd	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kiw	80bed73490334ce942a34864a5e470c3fca4dba1b657140e81b9121fd24bdf41	1:repeated string fxub; 2:int32 fxuc; 3:map<string, int32> fxud; 4:map<int64, int32> fxue; 5:bool fxuf; 6:optional string fxug; 7:bool fxui; 8:int32 fxuj				0	shape-known	C	Locate client feature and capture a journey.
Game	kiy	9e669f3b0df84352331d70eafee69f2c733ff6dbb5041ac2cd111bccad383ba6	1:kiw fxun; 2:kiu fxuo; 3:kiu fxup				0	shape-known	C	Locate client feature and capture a journey.
Game	kiz	baca960fef29ba827c60cbe326f4e8d617aed982320d6a6b71aa48d343602cae	1:repeated bool fxut; 2:int64 fxuu				0	shape-known	C	Locate client feature and capture a journey.
Game	kjb	56e0272fcac1d5cd1ee3f0fe04e3be5e2d38c23bec44df9cce97a447b7d7a3d7	1:kiy fxuy; 2:kiv fxuz; 3:kiz fxva	fgr::bepu | fgr::jtd	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kje	dd3b7b30182aea5299c643ff330affacbef11d0de111998cd3139517678755b1	1:kjc fxvf	fgr::bepw | fgr::dsn | fgr::fcu | fgr::jl	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kjg	ced542ece398c41b1022fa66be406eece274246a7298386588c083586458f3b2	1:int64 fxvj; 2:int32 fxvk; 3:bool fxvl; 4:map<string, bool> fxvm				0	shape-known	C	Locate client feature and capture a journey.
Game	kji	d904abe82cf7d117a58d79c92908f091b09bde679b3a974518afe4490c351d79	1:int32 fxvq; 2:kjg fxvr				0	shape-known	C	Locate client feature and capture a journey.
Game	kjj	2e39ab439a28105bf71d00e72fc041b93bdade838708483a98ec7db20b45684f	1:bool fxvv; 2:bool fxvw; 3:bool fxvx				0	shape-known	C	Locate client feature and capture a journey.
Game	kjl	33aba7d91685c855f70e0dcd467cee1a90b8a990a50a5fc22893029d5932616c	3:kji fxwb; 1:kji fxwc; 2:kjj fxwd	fgr::beqf | fgr::dt | fgr::fwg | fgr::mfx	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kjo	85c973ad69dfa607e42a2046af1c73ba2e545668a7884d236b1c047d2fa6f558	1:kjm fxwi; 2:int64 fxwj	fgr::beqr | fgr::ie	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kjr	85ed4be8366e612584b87c6df2552b8c58a88950fbdc3fde5069c60b90a49be9	1:kjp fxwn; 2:int64 fxwo	fgr::beqg	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kjs	2a128d6f6cfa831ebc225350ce4fd4db16a7e3092c7f38f2482fdbcbbbd9a1f7	1:bool fxws	fgk::beov | fgr::beql | fgr::hct | fgr::hqg	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kjv	d5b75a2b54ab124fcd4bef4f9b933e28a44ff7fc262fba78b838a44d0226772e	1:kjt fxww	fgr::beqe | fgr::eoo	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kjw	9eae0c03a981400f1ee9f67259976e35064097917095ef4752dba419161f7a2b		eoy::bamv | eoy::jum | eoy::nbo	eoy (toca a 12 mensajes): ClickOrientation		0	shape-known	C	Locate client feature and capture a journey.
Game	kjx	a2ee41f55d38179ed3f535a01a9e4821390834a55bf1a1fda879956296e19f27	1:int64 fxxd	fgk::beno			0	shape-known	C	Locate client feature and capture a journey.
Game	kka	8a92935a1d5758f3fdaac0e298937c1680fefe6f43785398e5954ec13e7473a3	1:repeated int32 fxxh	fgk::benp | fgk::clv			0	shape-known	C	Locate client feature and capture a journey.
Game	kkb	1dcd5d56f3b585183b6163d1e8e768dce7405112bc3d1b911bbf87782abc4516	1:string fxxl; 2:repeated kjz fxxm	fgk::benq			0	shape-known	C	Locate client feature and capture a journey.
Game	kkc	dd6f266d867557ed18243fbf788e8e1a86830b00f065f481880a8abc17742a26	1:int32 fxxq	fgk::benr			0	shape-known	C	Locate client feature and capture a journey.
Game	kke	61150ba30ec66bf34891ba5fce688d916498f13cd388ed67537c91852d4427f9	1:kka fxxu; 2:kkb fxxv; 3:kkc fxxw	fgk::benp | fgk::benq | fgk::benr | fgk::clv			0	shape-known	C	Locate client feature and capture a journey.
Game	kkg	04d1a5c9820f9fa39d3d12e94a89170b4008da8df2bc876ac9cd3db85f0a1c1f	1:repeated int32 fxyb; 2:map<int64, bool> fxyc; 3:repeated int32 fxyd				0	shape-known	C	Locate client feature and capture a journey.
Game	kkh	e66064f284d55f924a51bbbea9bcebc3ac4177808b532167d144c3b99a7fa41c					0	shape-known	C	Locate client feature and capture a journey.
Game	kki	5d7a0ab7bf52de1ea261e5d7f80da4ceb7a0cb8a73739f7adefab71f9f285a69	1:int32 fxyk; 2:int32 fxyl				0	shape-known	C	Locate client feature and capture a journey.
Game	kkk	d4309a560e57753391688a28c6d5c9df17a740f7033ee5f9765c811e94863dd6	4:optional int64 fxyp; 1:kkg fxyr; 2:kkh fxys; 3:kki fxyt	fgr::bepv | fgr::brs | fgr::ged | fgr::irb	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kkl	923b49f794190b66645d857247f69ca919fef53391e98d576f0d102261b086c3		fgr+fgn::bepf | fgr+fgn::fpz | fgr+fgn::kub | fgr+fgn::otv			0	shape-known	C	Locate client feature and capture a journey.
Game	kkm	344b58141571a04dcab70e19a18486656e7c23c9ef249a38a2896646b70ae438		fgk::bens		S2C/push	2	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	kko	0464b7c46772a07686d2a94d6897eb6ebbc62b9280723d463e64167ec5ef8177	1:repeated int64 fxze; 2:optional bool fxzf				0	shape-known	C	Locate client feature and capture a journey.
Game	kkq	709228b91d148febdf5e595ad66e514d270db069f6e762f123a89cc459e351d2	1:kko fxzk; 2:kkn fxzl	fgr::beqj	fgr (toca a 38 mensajes): EndOfKick, EndOfSurrender		0	shape-known	C	Locate client feature and capture a journey.
Game	kkr	d9e35290fdc1a7960b9234a83c4c496b9d20ec1a753cec3717a0f7d02b4fa123	1:bool fxzp			C2S/dispatch, C2S/read, S2C/push	3	mapped	C	Replay and verify validation, persistence and S2C ordering.
Game	kkt	bcb7e785492ba2edfa8aeeb6e94ce62d0b28fa18def75e19c9988cf74bf88c89	1:repeated int32 fxzu; 2:int32 fxzv	epd::baom | epd::hst | epd::jdv	epd (toca a 17 mensajes): NpcDialogCreationWhenAvailable		0	shape-known	C	Locate client feature and capture a journey.
Game	kku	7581412afcb75d0b3ae452c66d348b2268963040245ab1033fbca43fc579da86	1:int32 fxzz	dyx::ges | dyx::iih | dyx::nrq | dyx::uib		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	kkw	606bac81c5ee4367bbf6ea9b01aaa9d70d1fcc2245268d212bda2331b00933b0	1:bool fyae	eqq::bbfc | eqq::fwm | eqq::noc	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	kkz	f0a3a4300d0a773750775d36f54800c41a1eec68ea9341c2206532ab18900dbd	1:kkx fyai	eqq::bbez	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived	S2C/push	6	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	kla	a170e1a0cace1fb97134fdc3d6d0e8f4b7c472718cf45bfab251a716cb32ecee	1:string fyam	epd+<NpcDialogCreationWhenAvailable>d__19::MoveNext | emq::zso | emu::krx | emu::mpx	eoy (toca a 12 mensajes): ClickOrientation	C2S/dispatch	2	mapped	C	Replay and verify validation, persistence and S2C ordering.
Game	klb	af7b0951bd80c0c313f45eb4a43909c45b04608b9ec6d1e57516d6962cc74d82	1:optional int32 fyaq; 2:int32 fyas; 3:int32 fyat; 4:string fyau; 5:optional int32 fyav; 6:int32 fyax				0	shape-known	C	Locate client feature and capture a journey.
Game	kld	4c4ce20df9ce3e179261c04a6c62f98e2471b9194794e89b055596798aa3224a	1:lbe fybb; 2:klb fybc	enr::bacg | enr::bsj | enr::ibn | eoa::baeq		S2C/push	3	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	klg	e1e2c890cb203a28383cc462838b5d8ba534e7a724de7e1fa27754c2f1482d54	1:kle fybg				0	shape-known	C	Locate client feature and capture a journey.
Game	kli	f69b89be2a1e496de360be31833e031bf3e493d3984f33f44fa5059209a87e74	1:int32 fybl; 2:repeated lns fybm; 3:repeated lns fybn; 4:int64 fybo				0	shape-known	C	Locate client feature and capture a journey.
Game	klk	f8ffa6862a6b8ed248f1eae9e9bd63a3e2cadc1cd8fea2c36e993626872c1bad	1:uint32 fybs; 2:uint32 fybt; 3:uint32 fybu; 4:uint32 fybv				0	shape-known	C	Locate client feature and capture a journey.
Game	klm	fafaae6866e0424029d25fd57c6efff0659f899fd9a3b3f476244b92ad9eafb4	1:repeated int32 fybz; 2:klj fyca; 3:klk fycb	fml::bgpv | fml::mxn			0	shape-known	C	Locate client feature and capture a journey.
Game	klp	e2f89b1044ac29558fc10e9f1373faa2926876924b60a3941ce19e463cdb0c0f	1:string fycf; 2:kln fycg			S2C/push	2	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	klq	bf4c05f9bd7d7c3aba3230bd16763fe1e752b6be7499a97276b401fbf0667a3b		fml::bgqe			0	shape-known	C	Locate client feature and capture a journey.
Game	klu	96aa60717639cfcf5ba60cb3b95d7bd57e610ef76ab4270abc8f2cd22d9e88f7	1:kls fyco; 2:repeated int64 fycp	ees::osa | ees::wuz			0	shape-known	C	Locate client feature and capture a journey.
Game	klx	1637f892a1f94c5a746f705b8d3a1d073c164fc58275c61db5aedc913802fcbb	1:int64 fyct; 2:optional int64 fycu; 3:int64 fycw	fv::mvn | fv::mvo | ees::wuy			0	shape-known	C	Locate client feature and capture a journey.
Game	klz	2fddff22c8c1ed8d6a28d32662e95dac242622c52096ff498518b742fe07984c	1:repeated klx fyda; 2:klv fydb; 3:klw fydc; 4:string fydd	ees::wuy			0	shape-known	C	Locate client feature and capture a journey.
Game	kmb	c87db9e380e661627bc1957279c445d44a3b746780560292e106ee1c36b88a89	1:lhg fydi; 2:int64 fydj; 3:int64 fydk	ehl::gvw | ehl::gyr | ehl::xxv | fka::bfxo	ehl (toca a 25 mensajes): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
Game	kmc	8d8c74c73016bb2bccd98de48c2cf25a4801eca628bcf1ed5f225974eea7c881	1:repeated bool fydo; 2:map<int64, string> fydp; 3:string fydq; 4:repeated int64 fydr; 5:bool fyds				0	shape-known	C	Locate client feature and capture a journey.
Game	kme	c2980efa96e5b1e5eb80261c68d57149bae169e1a853082ce4f7c33e10a373b7	1:kmc fydw	eln::isj | eln::lh | eln::zhz			0	shape-known	C	Locate client feature and capture a journey.
Game	kmh	00bb0c35a4c8874b77a397fbc14c446fb3bfe5a67d7d72abe85c65dbb9de73c7	1:bool fyea; 2:int32 fyeb; 3:kmf fyec	fiw::bfor | fiw::cho | fiw::lsn | fml::bgqc	fiw (toca a 8 mensajes): CountTurnTimeLeft, RefreshPathNextFrame		0	shape-known	C	Locate client feature and capture a journey.
Game	kmi	7c5aa0de74c93e523e4374ab7ba7aeee6b7f5d57b6f33a95c0d70b6d91b3505a	1:int32 fyeg; 2:int32 fyeh; 3:int32 fyei	fz::cod | fz::mvt			0	shape-known	C	Locate client feature and capture a journey.
Game	kmj	e15fe22dafbef08a667b5b2ddc94cc7fa2e1f70374a02298a9ef0e70a36962f8	1:int64 fyem; 2:int32 fyen	Core.UILogic.Fight.EndTurnWidgetUI::OnShowCellEvent | ehl::nxd | ehl::xwz | fka::bfxw	Core.UILogic.Fight.EndTurnWidgetUI (toca sólo a éste): OnShowCellAction, OnLeaveClicked, OnPointCellClicked, OnPermanentPingClicked, ToggleSpectatorForbidden, OnNoSpectatorClicked, OnRequestHelpClicked, OnLockFightClicked, OnLockPartyClicked, OnExternalMenu, OnReadyOrSkipClicked, OnGameFightJoin | ehl (toca a 25 mensajes): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	B	Locate client feature and capture a journey.
Game	kmk	13537996337ee4c29521c6ef8fd8638e92d071f1415dea1f931c8d1392b3feaa	1:repeated lgs fyer; 2:repeated lgs fyes	fjw::bfwa | fjw::jbj | fka::bfxn | fka::lif	fjw (toca a 15 mensajes): DelayPlacementDisplay	S2C/push	3	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	kml	20261b9073500e6e7c69e39653d549b3fff470288176d0a5bf3664739b983930		eln::ctb | eln::mwx | eln::ty | eln::zhy		S2C/push	2	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	kmn	459db4cf8b70549734433452778bdfd8d3a1973a491f4b53cb80552f44fe3355	1:map<int64, string> fyez				0	shape-known	C	Locate client feature and capture a journey.
